Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      20/20          __gnu_cxx::new_allocator<statistics>::deallocate(statistics*, unsigned long) [249]
-----------------------------------------------
                0.00    0.00       1/3           __static_initialization_and_destruction_0(int, int) [311]
                0.00    0.00       1/3           std::exception::exception() [438]
                0.00    0.00       1/3           std::__cxx11::to_string(int) [309]
[303]    0.0    0.00    0.00       3         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [303]
-----------------------------------------------
                0.00    0.00       1/3           print_stat(std::vector<statistics, std::allocator<statistics> >&, unsigned int) [68]
                0.00    0.00       2/3           print_system(int, unsigned int, float, Eigen::Matrix<int, -1, -1, 0, -1, -1> const&, std::vector<cluster_attributes, std::allocator<cluster_attributes> >&) [49]
[304]    0.0    0.00    0.00       3         std::vector<statistics, std::allocator<statistics> >::end() [304]
                0.00    0.00       3/9           std::vector<int, std::allocator<int> >::push_back(int&&) [296]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [307]
[305]    0.0    0.00    0.00       3         std::vector<int, std::allocator<int> >::swap(std::vector<int, std::allocator<int> >&) [305]
                0.00    0.00  368286/368286      __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_on_swap(std::allocator<int>&, std::allocator<int>&) [160]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&) [110]
[306]    0.0    0.00    0.00       3         std::remove_reference<int&>::type&& std::move<int&>(int&) [306]
-----------------------------------------------
                0.00    0.00       1/2           print_stat(std::vector<statistics, std::allocator<statistics> >&, unsigned int) [68]
                0.00    0.00       1/2           print_system(int, unsigned int, float, Eigen::Matrix<int, -1, -1, 0, -1, -1> const&, std::vector<cluster_attributes, std::allocator<cluster_attributes> >&) [49]
[307]    0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [307]
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::swap(std::vector<int, std::allocator<int> >&) [305]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<statistics>::~allocator() [118]
[308]    0.0    0.00    0.00       2         std::allocator<statistics>::allocator() [308]
-----------------------------------------------
                0.00    0.00       1/2           std::__cxx11::to_string(unsigned int) [317]
                0.00    0.00       1/2           std::__cxx11::to_string(float) [316]
[309]    0.0    0.00    0.00       2         std::__cxx11::to_string(int) [309]
                0.00    0.00       1/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [303]
-----------------------------------------------
                0.00    0.00       1/1           print_stat(std::vector<statistics, std::allocator<statistics> >&, unsigned int) [68]
[310]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [310]
-----------------------------------------------
                0.00    0.00       1/1           print_stat(std::vector<statistics, std::allocator<statistics> >&, unsigned int) [68]
[311]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [311]
                0.00    0.00       1/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [303]
-----------------------------------------------
                0.00    0.00       1/1           std::ostream& Eigen::operator<< <Eigen::Matrix<int, -1, -1, 0, -1, -1> >(std::ostream&, Eigen::DenseBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> > const&) [39]
[312]    0.0    0.00    0.00       1         Eigen::internal::aligned_free(void*) [312]
-----------------------------------------------
                0.00    0.00       1/1           std::ostream& Eigen::operator<< <Eigen::Matrix<int, -1, -1, 0, -1, -1> >(std::ostream&, Eigen::DenseBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> > const&) [39]
[313]    0.0    0.00    0.00       1         bool __gnu_cxx::operator!=<statistics*, std::vector<statistics, std::allocator<statistics> > >(__gnu_cxx::__normal_iterator<statistics*, std::vector<statistics, std::allocator<statistics> > > const&, __gnu_cxx::__normal_iterator<statistics*, std::vector<statistics, std::allocator<statistics> > > const&) [313]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl_data const&) [226]
[314]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<statistics*>(statistics*, statistics*) [314]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cluster_attributes, std::allocator<cluster_attributes> >::vector(std::vector<cluster_attributes, std::allocator<cluster_attributes> > const&) [114]
[315]    0.0    0.00    0.00       1         std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl_data&) [315]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >::__normal_iterator(cluster_attributes const* const&) [302]
                0.00    0.00       1/47          std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl_data const&) [226]
-----------------------------------------------
                0.00    0.00       1/1           gen_stat(double*, double*, int, float, std::vector<statistics, std::allocator<statistics> >&, unsigned int) [77]
[316]    0.0    0.00    0.00       1         std::__cxx11::to_string(float) [316]
                0.00    0.00       1/2           std::__cxx11::to_string(int) [309]
-----------------------------------------------
                0.00    0.00       1/1           gen_stat(double*, double*, int, float, std::vector<statistics, std::allocator<statistics> >&, unsigned int) [77]
[317]    0.0    0.00    0.00       1         std::__cxx11::to_string(unsigned int) [317]
                0.00    0.00       1/2           std::__cxx11::to_string(int) [309]
-----------------------------------------------
                0.00    0.00       1/1           print_stat(std::vector<statistics, std::allocator<statistics> >&, unsigned int) [68]
[318]    0.0    0.00    0.00       1         std::bad_alloc::bad_alloc() [318]
-----------------------------------------------
                0.00    0.00       1/1           print_system(int, unsigned int, float, Eigen::Matrix<int, -1, -1, 0, -1, -1> const&, std::vector<cluster_attributes, std::allocator<cluster_attributes> >&) [49]
[319]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [319]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:
